0.00000e+000	2.32647e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
1.25000e-003	2.32650e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
3.75000e-003	2.32442e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
6.25000e-003	2.31992e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
8.75000e-003	2.30202e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
1.12500e-002	2.28650e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
1.37500e-002	2.27860e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
1.62500e-002	1.98067e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
1.87500e-002	1.86103e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
2.12500e-002	1.74240e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
2.37500e-002	1.62588e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
2.62500e-002	1.50809e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
2.87500e-002	1.38258e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
3.12500e-002	1.25297e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
3.37500e-002	1.13127e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
3.62500e-002	1.02268e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
3.87500e-002	9.22109e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
4.12500e-002	8.20539e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
4.37500e-002	7.15339e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
4.62500e-002	6.09949e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
4.87500e-002	5.05556e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
5.12500e-002	4.01461e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
5.37500e-002	2.96244e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
5.62500e-002	1.90602e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
5.87500e-002	9.19730e-003	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
6.12500e-002	1.90644e-003	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
6.37500e-002	4.10049e-004	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
6.62500e-002	9.51808e-003	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
6.87500e-002	3.59450e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
7.12500e-002	8.61834e-002	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
7.37500e-002	1.59859e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
7.62500e-002	2.47310e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
7.87500e-002	3.36060e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
8.12500e-002	4.22208e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
8.37500e-002	5.17280e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
8.62500e-002	6.70353e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
8.87500e-002	6.73905e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
9.12500e-002	6.81834e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
9.37500e-002	6.91736e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
9.62500e-002	6.96997e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
9.87500e-002	8.90109e-001	2.48436e-001	-1.08737e+001	-6.91691e+000	2.73000e+002
