0.00000e+000	3.76080e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.25000e-003	3.76080e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
3.75000e-003	3.75958e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
6.25000e-003	3.75695e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
8.75000e-003	3.75327e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.12500e-002	3.74844e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.37500e-002	3.74275e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.62500e-002	3.73645e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.87500e-002	3.72941e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
2.12500e-002	3.72118e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
2.37500e-002	3.71158e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
2.62500e-002	3.70191e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
2.87500e-002	3.69232e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
3.12500e-002	3.67978e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
3.37500e-002	3.66415e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
3.62500e-002	3.64840e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
3.87500e-002	3.63192e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
4.12500e-002	3.61391e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
4.37500e-002	3.59440e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
4.62500e-002	3.57426e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
4.87500e-002	3.55413e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
5.12500e-002	3.53465e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
5.37500e-002	3.51676e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
5.62500e-002	3.50199e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
5.87500e-002	3.46136e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
6.12500e-002	3.41106e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
6.37500e-002	3.36501e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
6.62500e-002	3.31935e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
6.87500e-002	3.27303e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
7.12500e-002	3.22470e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
7.37500e-002	3.16869e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
7.62500e-002	3.07851e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
7.87500e-002	2.83297e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
8.12500e-002	2.44213e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
8.37500e-002	2.04006e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
8.62500e-002	1.65717e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
8.87500e-002	1.30175e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
9.12500e-002	9.77709e-002	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
9.37500e-002	6.88685e-002	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
9.62500e-002	4.39429e-002	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
9.87500e-002	2.36599e-002	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.01250e-001	8.93721e-003	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.03750e-001	9.83390e-004	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.06250e-001	1.29852e-003	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.08750e-001	1.16193e-002	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.11250e-001	3.37897e-002	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.13750e-001	6.95344e-002	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.16250e-001	1.20052e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.18750e-001	1.84960e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.21250e-001	2.58113e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.23750e-001	3.08570e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.26250e-001	3.28082e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.28750e-001	3.40757e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
1.31250e-001	3.52090e-001	3.33008e-001	-1.96331e-001	-1.74751e-001	2.73000e+002
