0.00000e+000	5.07950e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
1.25000e-003	5.07950e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
3.75000e-003	5.07909e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
6.25000e-003	5.07825e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
8.75000e-003	5.07522e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
1.12500e-002	5.07309e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
1.37500e-002	5.07185e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
1.62500e-002	4.46238e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
1.87500e-002	4.20818e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
2.12500e-002	3.97818e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
2.37500e-002	3.73867e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
2.62500e-002	3.49533e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
2.87500e-002	3.26070e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
3.12500e-002	3.03618e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
3.37500e-002	2.81005e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
3.62500e-002	2.56947e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
3.87500e-002	2.31398e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
4.12500e-002	2.05361e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
4.37500e-002	1.79842e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
4.62500e-002	1.55731e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
4.87500e-002	1.33279e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
5.12500e-002	1.11614e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
5.37500e-002	8.92874e-003	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
5.62500e-002	6.58508e-003	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
5.87500e-002	4.30048e-003	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
6.12500e-002	2.33940e-003	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
6.37500e-002	8.78847e-004	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
6.62500e-002	7.35571e-005	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
6.87500e-002	2.63701e-004	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
7.12500e-002	2.12111e-003	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
7.37500e-002	6.75056e-003	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
7.62500e-002	1.57453e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
7.87500e-002	3.11614e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
8.12500e-002	5.68448e-002	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
8.37500e-002	1.49878e-001	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
8.62500e-002	1.88413e-001	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
8.87500e-002	2.10480e-001	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
9.12500e-002	2.22860e-001	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
9.37500e-002	2.29548e-001	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
9.62500e-002	2.32255e-001	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
9.87500e-002	4.13874e-001	7.07108e-002	-3.70259e+001	-3.31853e+001	2.73000e+002
